"country","year","sex","cause","e0","e1","e2","e3","e4","e5","e6","e7","e8","e9","e10","e11","e12","e13","e14","e15","e16","e17","e18","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","e29","e30","e31","e32","e33","e34","e35","e36","e37","e38","e39","e40","e41","e42","e43","e44","e45","e46","e47","e48","e49","e50","e51","e52","e53","e54","e55","e56","e57","e58","e59","e60","e61","e62","e63","e64","e65","e66","e67","e68","e69","e70","e71","e72","e73","e74","e75","e76","e77","e78","e79","e80","e81","e82","e83","e84","e85","e86","e87","e88","e89","e90","e91","e92","e93","e94","e95","e96","e97","e98","e99","e100"
"USA",1969,1,2,1758033.5,1710475.55,1723414.42,1790822.34,1912425.52,1990034.23,2041506.75,2084514.23,2090612.28,2087699.59,2175825.07,2110888.89,2111727.46,2054703.27,2057251.14,2013428.29,1943818.64,1890357.7,1825826.2,1733161.29,1661189.56,1590736.3,1683418.31,1318081.87,1346043.76,1359461.84,1404329.87,1288018.75,1213796.52,1153511.46,1187212.66,1111214.8,1082348.86,1064277.72,1083887.65,1050848.82,1076196.11,1089234.99,1103216.87,1124236.59,1157500.12,1165215.15,1178469.64,1182212.03,1186980.22,1192677.28,1181344.34,1164743.07,1151732.95,1126256.29,1111353.2,1078453.28,1054503.95,1034693.63,1017709.83,1001215.4,977852.98,952730.48,923085.8,894216.75,872909.17,829885.77,791798.47,750242.93,715864.74,681245.04,646596.76,617126.78,581911.11,558418.02,529424.54,492266.54,460047.93,432454.1,405190.46,378098.55,347871.47,316778.7,281242.25,248418.16,229077.83,196140.69,165772.76,144507.34,124038.3,102624.87,83151.91,66460.99,52820.64,40700,30202.1,22987.25,17392.99,12701.44,8877.65,6039.28,4267.54,2934.85,1939.68,1299.85,2319.45
"USA",1969,1,3,1758033.5,1710475.55,1723414.42,1790822.34,1912425.52,1990034.23,2041506.75,2084514.23,2090612.28,2087699.59,2175825.07,2110888.89,2111727.46,2054703.27,2057251.14,2013428.29,1943818.64,1890357.7,1825826.2,1733161.29,1661189.56,1590736.3,1683418.31,1318081.87,1346043.76,1359461.84,1404329.87,1288018.75,1213796.52,1153511.46,1187212.66,1111214.8,1082348.86,1064277.72,1083887.65,1050848.82,1076196.11,1089234.99,1103216.87,1124236.59,1157500.12,1165215.15,1178469.64,1182212.03,1186980.22,1192677.28,1181344.34,1164743.07,1151732.95,1126256.29,1111353.2,1078453.28,1054503.95,1034693.63,1017709.83,1001215.4,977852.98,952730.48,923085.8,894216.75,872909.17,829885.77,791798.47,750242.93,715864.74,681245.04,646596.76,617126.78,581911.11,558418.02,529424.54,492266.54,460047.93,432454.1,405190.46,378098.55,347871.47,316778.7,281242.25,248418.16,229077.83,196140.69,165772.76,144507.34,124038.3,102624.87,83151.91,66460.99,52820.64,40700,30202.1,22987.25,17392.99,12701.44,8877.65,6039.28,4267.54,2934.85,1939.68,1299.85,2319.45
"USA",1969,1,4,1758033.5,1710475.55,1723414.42,1790822.34,1912425.52,1990034.23,2041506.75,2084514.23,2090612.28,2087699.59,2175825.07,2110888.89,2111727.46,2054703.27,2057251.14,2013428.29,1943818.64,1890357.7,1825826.2,1733161.29,1661189.56,1590736.3,1683418.31,1318081.87,1346043.76,1359461.84,1404329.87,1288018.75,1213796.52,1153511.46,1187212.66,1111214.8,1082348.86,1064277.72,1083887.65,1050848.82,1076196.11,1089234.99,1103216.87,1124236.59,1157500.12,1165215.15,1178469.64,1182212.03,1186980.22,1192677.28,1181344.34,1164743.07,1151732.95,1126256.29,1111353.2,1078453.28,1054503.95,1034693.63,1017709.83,1001215.4,977852.98,952730.48,923085.8,894216.75,872909.17,829885.77,791798.47,750242.93,715864.74,681245.04,646596.76,617126.78,581911.11,558418.02,529424.54,492266.54,460047.93,432454.1,405190.46,378098.55,347871.47,316778.7,281242.25,248418.16,229077.83,196140.69,165772.76,144507.34,124038.3,102624.87,83151.91,66460.99,52820.64,40700,30202.1,22987.25,17392.99,12701.44,8877.65,6039.28,4267.54,2934.85,1939.68,1299.85,2319.45
"USA",1969,1,5,1758033.5,1710475.55,1723414.42,1790822.34,1912425.52,1990034.23,2041506.75,2084514.23,2090612.28,2087699.59,2175825.07,2110888.89,2111727.46,2054703.27,2057251.14,2013428.29,1943818.64,1890357.7,1825826.2,1733161.29,1661189.56,1590736.3,1683418.31,1318081.87,1346043.76,1359461.84,1404329.87,1288018.75,1213796.52,1153511.46,1187212.66,1111214.8,1082348.86,1064277.72,1083887.65,1050848.82,1076196.11,1089234.99,1103216.87,1124236.59,1157500.12,1165215.15,1178469.64,1182212.03,1186980.22,1192677.28,1181344.34,1164743.07,1151732.95,1126256.29,1111353.2,1078453.28,1054503.95,1034693.63,1017709.83,1001215.4,977852.98,952730.48,923085.8,894216.75,872909.17,829885.77,791798.47,750242.93,715864.74,681245.04,646596.76,617126.78,581911.11,558418.02,529424.54,492266.54,460047.93,432454.1,405190.46,378098.55,347871.47,316778.7,281242.25,248418.16,229077.83,196140.69,165772.76,144507.34,124038.3,102624.87,83151.91,66460.99,52820.64,40700,30202.1,22987.25,17392.99,12701.44,8877.65,6039.28,4267.54,2934.85,1939.68,1299.85,2319.45
"USA",1969,1,6,1758033.5,1710475.55,1723414.42,1790822.34,1912425.52,1990034.23,2041506.75,2084514.23,2090612.28,2087699.59,2175825.07,2110888.89,2111727.46,2054703.27,2057251.14,2013428.29,1943818.64,1890357.7,1825826.2,1733161.29,1661189.56,1590736.3,1683418.31,1318081.87,1346043.76,1359461.84,1404329.87,1288018.75,1213796.52,1153511.46,1187212.66,1111214.8,1082348.86,1064277.72,1083887.65,1050848.82,1076196.11,1089234.99,1103216.87,1124236.59,1157500.12,1165215.15,1178469.64,1182212.03,1186980.22,1192677.28,1181344.34,1164743.07,1151732.95,1126256.29,1111353.2,1078453.28,1054503.95,1034693.63,1017709.83,1001215.4,977852.98,952730.48,923085.8,894216.75,872909.17,829885.77,791798.47,750242.93,715864.74,681245.04,646596.76,617126.78,581911.11,558418.02,529424.54,492266.54,460047.93,432454.1,405190.46,378098.55,347871.47,316778.7,281242.25,248418.16,229077.83,196140.69,165772.76,144507.34,124038.3,102624.87,83151.91,66460.99,52820.64,40700,30202.1,22987.25,17392.99,12701.44,8877.65,6039.28,4267.54,2934.85,1939.68,1299.85,2319.45
"USA",1969,2,1,1684294.44,1647387.36,1657504.06,1725669.11,1844487.78,1911868.01,1971641.14,2009149.35,2014357,2010424.47,2095371.47,2031839.79,2030384.22,1983542.86,1983890.5,1938068.38,1873837.84,1832797.67,1816559.11,1779272.44,1796028.16,1754628.06,1805950.93,1408800.71,1425439.89,1421201.59,1458370.74,1339307.46,1262732.02,1201074.62,1234908.39,1156831.56,1131126.45,1113017.47,1137020.66,1101373.49,1131773.37,1149725.15,1164959.57,1188222.96,1223002.27,1231955.47,1247967.14,1254699.84,1264460.77,1273853.02,1264112.83,1247723.98,1232015.62,1204086.58,1189519.84,1156994.62,1130440.07,1110352.08,1093727.34,1079136.91,1057911.45,1038497.02,1011771.38,988041.63,971729.35,931679.56,897541.56,862404.88,837705.52,810998.87,784961.27,762575.52,729882.69,714893.74,689736.15,652297.16,617788.62,588448.62,561187.07,530330.66,492777.94,455789.48,411512.13,371557.1,356292.2,310283,268451.78,239318.94,209826.83,178466.43,148563.31,122001.13,100185.76,80111.76,61352.93,47601.39,37146.71,28444.92,20547.05,14219.54,9974.37,6826.01,4584.9,3095.36,5680.71
"USA",1969,2,2,1684294.44,1647387.36,1657504.06,1725669.11,1844487.78,1911868.01,1971641.14,2009149.35,2014357,2010424.47,2095371.47,2031839.79,2030384.22,1983542.86,1983890.5,1938068.38,1873837.84,1832797.67,1816559.11,1779272.44,1796028.16,1754628.06,1805950.93,1408800.71,1425439.89,1421201.59,1458370.74,1339307.46,1262732.02,1201074.62,1234908.39,1156831.56,1131126.45,1113017.47,1137020.66,1101373.49,1131773.37,1149725.15,1164959.57,1188222.96,1223002.27,1231955.47,1247967.14,1254699.84,1264460.77,1273853.02,1264112.83,1247723.98,1232015.62,1204086.58,1189519.84,1156994.62,1130440.07,1110352.08,1093727.34,1079136.91,1057911.45,1038497.02,1011771.38,988041.63,971729.35,931679.56,897541.56,862404.88,837705.52,810998.87,784961.27,762575.52,729882.69,714893.74,689736.15,652297.16,617788.62,588448.62,561187.07,530330.66,492777.94,455789.48,411512.13,371557.1,356292.2,310283,268451.78,239318.94,209826.83,178466.43,148563.31,122001.13,100185.76,80111.76,61352.93,47601.39,37146.71,28444.92,20547.05,14219.54,9974.37,6826.01,4584.9,3095.36,5680.71
"USA",1969,2,3,1684294.44,1647387.36,1657504.06,1725669.11,1844487.78,1911868.01,1971641.14,2009149.35,2014357,2010424.47,2095371.47,2031839.79,2030384.22,1983542.86,1983890.5,1938068.38,1873837.84,1832797.67,1816559.11,1779272.44,1796028.16,1754628.06,1805950.93,1408800.71,1425439.89,1421201.59,1458370.74,1339307.46,1262732.02,1201074.62,1234908.39,1156831.56,1131126.45,1113017.47,1137020.66,1101373.49,1131773.37,1149725.15,1164959.57,1188222.96,1223002.27,1231955.47,1247967.14,1254699.84,1264460.77,1273853.02,1264112.83,1247723.98,1232015.62,1204086.58,1189519.84,1156994.62,1130440.07,1110352.08,1093727.34,1079136.91,1057911.45,1038497.02,1011771.38,988041.63,971729.35,931679.56,897541.56,862404.88,837705.52,810998.87,784961.27,762575.52,729882.69,714893.74,689736.15,652297.16,617788.62,588448.62,561187.07,530330.66,492777.94,455789.48,411512.13,371557.1,356292.2,310283,268451.78,239318.94,209826.83,178466.43,148563.31,122001.13,100185.76,80111.76,61352.93,47601.39,37146.71,28444.92,20547.05,14219.54,9974.37,6826.01,4584.9,3095.36,5680.71
"USA",1969,2,4,1684294.44,1647387.36,1657504.06,1725669.11,1844487.78,1911868.01,1971641.14,2009149.35,2014357,2010424.47,2095371.47,2031839.79,2030384.22,1983542.86,1983890.5,1938068.38,1873837.84,1832797.67,1816559.11,1779272.44,1796028.16,1754628.06,1805950.93,1408800.71,1425439.89,1421201.59,1458370.74,1339307.46,1262732.02,1201074.62,1234908.39,1156831.56,1131126.45,1113017.47,1137020.66,1101373.49,1131773.37,1149725.15,1164959.57,1188222.96,1223002.27,1231955.47,1247967.14,1254699.84,1264460.77,1273853.02,1264112.83,1247723.98,1232015.62,1204086.58,1189519.84,1156994.62,1130440.07,1110352.08,1093727.34,1079136.91,1057911.45,1038497.02,1011771.38,988041.63,971729.35,931679.56,897541.56,862404.88,837705.52,810998.87,784961.27,762575.52,729882.69,714893.74,689736.15,652297.16,617788.62,588448.62,561187.07,530330.66,492777.94,455789.48,411512.13,371557.1,356292.2,310283,268451.78,239318.94,209826.83,178466.43,148563.31,122001.13,100185.76,80111.76,61352.93,47601.39,37146.71,28444.92,20547.05,14219.54,9974.37,6826.01,4584.9,3095.36,5680.71
"USA",1969,2,5,1684294.44,1647387.36,1657504.06,1725669.11,1844487.78,1911868.01,1971641.14,2009149.35,2014357,2010424.47,2095371.47,2031839.79,2030384.22,1983542.86,1983890.5,1938068.38,1873837.84,1832797.67,1816559.11,1779272.44,1796028.16,1754628.06,1805950.93,1408800.71,1425439.89,1421201.59,1458370.74,1339307.46,1262732.02,1201074.62,1234908.39,1156831.56,1131126.45,1113017.47,1137020.66,1101373.49,1131773.37,1149725.15,1164959.57,1188222.96,1223002.27,1231955.47,1247967.14,1254699.84,1264460.77,1273853.02,1264112.83,1247723.98,1232015.62,1204086.58,1189519.84,1156994.62,1130440.07,1110352.08,1093727.34,1079136.91,1057911.45,1038497.02,1011771.38,988041.63,971729.35,931679.56,897541.56,862404.88,837705.52,810998.87,784961.27,762575.52,729882.69,714893.74,689736.15,652297.16,617788.62,588448.62,561187.07,530330.66,492777.94,455789.48,411512.13,371557.1,356292.2,310283,268451.78,239318.94,209826.83,178466.43,148563.31,122001.13,100185.76,80111.76,61352.93,47601.39,37146.71,28444.92,20547.05,14219.54,9974.37,6826.01,4584.9,3095.36,5680.71
"USA",1969,2,6,1684294.44,1647387.36,1657504.06,1725669.11,1844487.78,1911868.01,1971641.14,2009149.35,2014357,2010424.47,2095371.47,2031839.79,2030384.22,1983542.86,1983890.5,1938068.38,1873837.84,1832797.67,1816559.11,1779272.44,1796028.16,1754628.06,1805950.93,1408800.71,1425439.89,1421201.59,1458370.74,1339307.46,1262732.02,1201074.62,1234908.39,1156831.56,1131126.45,1113017.47,1137020.66,1101373.49,1131773.37,1149725.15,1164959.57,1188222.96,1223002.27,1231955.47,1247967.14,1254699.84,1264460.77,1273853.02,1264112.83,1247723.98,1232015.62,1204086.58,1189519.84,1156994.62,1130440.07,1110352.08,1093727.34,1079136.91,1057911.45,1038497.02,1011771.38,988041.63,971729.35,931679.56,897541.56,862404.88,837705.52,810998.87,784961.27,762575.52,729882.69,714893.74,689736.15,652297.16,617788.62,588448.62,561187.07,530330.66,492777.94,455789.48,411512.13,371557.1,356292.2,310283,268451.78,239318.94,209826.83,178466.43,148563.31,122001.13,100185.76,80111.76,61352.93,47601.39,37146.71,28444.92,20547.05,14219.54,9974.37,6826.01,4584.9,3095.36,5680.71
"USA",1969,3,1,3442327.94,3357862.91,3380918.48,3516491.45,3756913.3,3901902.24,4013147.89,4093663.58,4104969.28,4098124.06,4271196.54,4142728.68,4142111.68,4038246.13,4041141.63,3951496.66,3817656.48,3723155.38,3642385.31,3512433.73,3457217.73,3345364.36,3489369.24,2726882.58,2771483.65,2780663.43,2862700.62,2627326.21,2476528.54,2354586.08,2422121.06,2268046.36,2213475.31,2177295.19,2220908.31,2152222.31,2207969.48,2238960.14,2268176.44,2312459.54,2380502.39,2397170.62,2426436.78,2436911.87,2451440.99,2466530.3,2445457.16,2412467.06,2383748.57,2330342.87,2300873.03,2235447.9,2184944.02,2145045.7,2111437.17,2080352.31,2035764.43,1991227.5,1934857.18,1882258.37,1844638.51,1761565.33,1689340.02,1612647.81,1553570.27,1492243.9,1431558.03,1379702.29,1311793.8,1273311.75,1219160.69,1144563.7,1077836.55,1020902.72,966377.53,908429.21,840649.41,772568.18,692754.38,619975.27,585370.03,506423.69,434224.54,383826.27,333865.12,281091.31,231715.22,188462.12,153006.39,120811.75,91555.03,70588.64,54539.7,41146.35,29424.71,20258.82,14241.91,9760.86,6524.58,4395.21,8000.14
"USA",1969,3,2,3442327.94,3357862.91,3380918.48,3516491.45,3756913.3,3901902.24,4013147.89,4093663.58,4104969.28,4098124.06,4271196.54,4142728.68,4142111.68,4038246.13,4041141.63,3951496.66,3817656.48,3723155.38,3642385.31,3512433.73,3457217.73,3345364.36,3489369.24,2726882.58,2771483.65,2780663.43,2862700.62,2627326.21,2476528.54,2354586.08,2422121.06,2268046.36,2213475.31,2177295.19,2220908.31,2152222.31,2207969.48,2238960.14,2268176.44,2312459.54,2380502.39,2397170.62,2426436.78,2436911.87,2451440.99,2466530.3,2445457.16,2412467.06,2383748.57,2330342.87,2300873.03,2235447.9,2184944.02,2145045.7,2111437.17,2080352.31,2035764.43,1991227.5,1934857.18,1882258.37,1844638.51,1761565.33,1689340.02,1612647.81,1553570.27,1492243.9,1431558.03,1379702.29,1311793.8,1273311.75,1219160.69,1144563.7,1077836.55,1020902.72,966377.53,908429.21,840649.41,772568.18,692754.38,619975.27,585370.03,506423.69,434224.54,383826.27,333865.12,281091.31,231715.22,188462.12,153006.39,120811.75,91555.03,70588.64,54539.7,41146.35,29424.71,20258.82,14241.91,9760.86,6524.58,4395.21,8000.14
"USA",1969,3,3,3442327.94,3357862.91,3380918.48,3516491.45,3756913.3,3901902.24,4013147.89,4093663.58,4104969.28,4098124.06,4271196.54,4142728.68,4142111.68,4038246.13,4041141.63,3951496.66,3817656.48,3723155.38,3642385.31,3512433.73,3457217.73,3345364.36,3489369.24,2726882.58,2771483.65,2780663.43,2862700.62,2627326.21,2476528.54,2354586.08,2422121.06,2268046.36,2213475.31,2177295.19,2220908.31,2152222.31,2207969.48,2238960.14,2268176.44,2312459.54,2380502.39,2397170.62,2426436.78,2436911.87,2451440.99,2466530.3,2445457.16,2412467.06,2383748.57,2330342.87,2300873.03,2235447.9,2184944.02,2145045.7,2111437.17,2080352.31,2035764.43,1991227.5,1934857.18,1882258.37,1844638.51,1761565.33,1689340.02,1612647.81,1553570.27,1492243.9,1431558.03,1379702.29,1311793.8,1273311.75,1219160.69,1144563.7,1077836.55,1020902.72,966377.53,908429.21,840649.41,772568.18,692754.38,619975.27,585370.03,506423.69,434224.54,383826.27,333865.12,281091.31,231715.22,188462.12,153006.39,120811.75,91555.03,70588.64,54539.7,41146.35,29424.71,20258.82,14241.91,9760.86,6524.58,4395.21,8000.14
"USA",1969,3,4,3442327.94,3357862.91,3380918.48,3516491.45,3756913.3,3901902.24,4013147.89,4093663.58,4104969.28,4098124.06,4271196.54,4142728.68,4142111.68,4038246.13,4041141.63,3951496.66,3817656.48,3723155.38,3642385.31,3512433.73,3457217.73,3345364.36,3489369.24,2726882.58,2771483.65,2780663.43,2862700.62,2627326.21,2476528.54,2354586.08,2422121.06,2268046.36,2213475.31,2177295.19,2220908.31,2152222.31,2207969.48,2238960.14,2268176.44,2312459.54,2380502.39,2397170.62,2426436.78,2436911.87,2451440.99,2466530.3,2445457.16,2412467.06,2383748.57,2330342.87,2300873.03,2235447.9,2184944.02,2145045.7,2111437.17,2080352.31,2035764.43,1991227.5,1934857.18,1882258.37,1844638.51,1761565.33,1689340.02,1612647.81,1553570.27,1492243.9,1431558.03,1379702.29,1311793.8,1273311.75,1219160.69,1144563.7,1077836.55,1020902.72,966377.53,908429.21,840649.41,772568.18,692754.38,619975.27,585370.03,506423.69,434224.54,383826.27,333865.12,281091.31,231715.22,188462.12,153006.39,120811.75,91555.03,70588.64,54539.7,41146.35,29424.71,20258.82,14241.91,9760.86,6524.58,4395.21,8000.14
"USA",1969,3,5,3442327.94,3357862.91,3380918.48,3516491.45,3756913.3,3901902.24,4013147.89,4093663.58,4104969.28,4098124.06,4271196.54,4142728.68,4142111.68,4038246.13,4041141.63,3951496.66,3817656.48,3723155.38,3642385.31,3512433.73,3457217.73,3345364.36,3489369.24,2726882.58,2771483.65,2780663.43,2862700.62,2627326.21,2476528.54,2354586.08,2422121.06,2268046.36,2213475.31,2177295.19,2220908.31,2152222.31,2207969.48,2238960.14,2268176.44,2312459.54,2380502.39,2397170.62,2426436.78,2436911.87,2451440.99,2466530.3,2445457.16,2412467.06,2383748.57,2330342.87,2300873.03,2235447.9,2184944.02,2145045.7,2111437.17,2080352.31,2035764.43,1991227.5,1934857.18,1882258.37,1844638.51,1761565.33,1689340.02,1612647.81,1553570.27,1492243.9,1431558.03,1379702.29,1311793.8,1273311.75,1219160.69,1144563.7,1077836.55,1020902.72,966377.53,908429.21,840649.41,772568.18,692754.38,619975.27,585370.03,506423.69,434224.54,383826.27,333865.12,281091.31,231715.22,188462.12,153006.39,120811.75,91555.03,70588.64,54539.7,41146.35,29424.71,20258.82,14241.91,9760.86,6524.58,4395.21,8000.14
"USA",1969,3,6,3442327.94,3357862.91,3380918.48,3516491.45,3756913.3,3901902.24,4013147.89,4093663.58,4104969.28,4098124.06,4271196.54,4142728.68,4142111.68,4038246.13,4041141.63,3951496.66,3817656.48,3723155.38,3642385.31,3512433.73,3457217.73,3345364.36,3489369.24,2726882.58,2771483.65,2780663.43,2862700.62,2627326.21,2476528.54,2354586.08,2422121.06,2268046.36,2213475.31,2177295.19,2220908.31,2152222.31,2207969.48,2238960.14,2268176.44,2312459.54,2380502.39,2397170.62,2426436.78,2436911.87,2451440.99,2466530.3,2445457.16,2412467.06,2383748.57,2330342.87,2300873.03,2235447.9,2184944.02,2145045.7,2111437.17,2080352.31,2035764.43,1991227.5,1934857.18,1882258.37,1844638.51,1761565.33,1689340.02,1612647.81,1553570.27,1492243.9,1431558.03,1379702.29,1311793.8,1273311.75,1219160.69,1144563.7,1077836.55,1020902.72,966377.53,908429.21,840649.41,772568.18,692754.38,619975.27,585370.03,506423.69,434224.54,383826.27,333865.12,281091.31,231715.22,188462.12,153006.39,120811.75,91555.03,70588.64,54539.7,41146.35,29424.71,20258.82,14241.91,9760.86,6524.58,4395.21,8000.14
"USA",1970,1,1,1794062.53,1740824.36,1684981.34,1741584.39,1820409.28,1913880.29,1996651.47,2054708.32,2057510.67,2117139.18,2173613.85,2112995.66,2127014.9,2113262.18,2097961.2,2057725.45,1998409.92,1950263.02,1878867.17,1808164.88,1710847.69,1610920.66,1646013.73,1707745.97,1388673.21,1360867.18,1361675.07,1433502.76,1296396.52,1218286.13,1223277.82,1132229.58,1118731.11,1076873.02,1092288.35,1081874.03,1054321.76,1078708,1084975.33,1108968.89,1153981.71,1158755.64,1163714.23,1166741.54,1170446.26,1183055.16,1178143.49,1165895.21,1167227.35,1154111.78,1146861.14,1113362.13,1067707.02,1035018.49,1015033.95,1005179.92,985333.06,959501.25,929242.4,900514.57,886804.09,850303.98,809609.86,768997.51,734290.44,703358.15,666049.18,629683.66,583463.32,557995.98,537753.17,497975.53,455622.21,427746.5,404189.97,378627.5,348398.91,318934.72,285751.81,250089.42,228132.54,204689.41,173822.69,145075.62,124953,106056.65,86590.92,69226.52,54647,42755.5,32375.58,23600.28,17686.57,13088.48,9351.49,6438.88,4298.83,2978.75,2016.95,1334.7,2494.7
"USA",1970,1,2,1794062.53,1740824.36,1684981.34,1741584.39,1820409.28,1913880.29,1996651.47,2054708.32,2057510.67,2117139.18,2173613.85,2112995.66,2127014.9,2113262.18,2097961.2,2057725.45,1998409.92,1950263.02,1878867.17,1808164.88,1710847.69,1610920.66,1646013.73,1707745.97,1388673.21,1360867.18,1361675.07,1433502.76,1296396.52,1218286.13,1223277.82,1132229.58,1118731.11,1076873.02,1092288.35,1081874.03,1054321.76,1078708,1084975.33,1108968.89,1153981.71,1158755.64,1163714.23,1166741.54,1170446.26,1183055.16,1178143.49,1165895.21,1167227.35,1154111.78,1146861.14,1113362.13,1067707.02,1035018.49,1015033.95,1005179.92,985333.06,959501.25,929242.4,900514.57,886804.09,850303.98,809609.86,768997.51,734290.44,703358.15,666049.18,629683.66,583463.32,557995.98,537753.17,497975.53,455622.21,427746.5,404189.97,378627.5,348398.91,318934.72,285751.81,250089.42,228132.54,204689.41,173822.69,145075.62,124953,106056.65,86590.92,69226.52,54647,42755.5,32375.58,23600.28,17686.57,13088.48,9351.49,6438.88,4298.83,2978.75,2016.95,1334.7,2494.7
"USA",1970,1,3,1794062.53,1740824.36,1684981.34,1741584.39,1820409.28,1913880.29,1996651.47,2054708.32,2057510.67,2117139.18,2173613.85,2112995.66,2127014.9,2113262.18,2097961.2,2057725.45,1998409.92,1950263.02,1878867.17,1808164.88,1710847.69,1610920.66,1646013.73,1707745.97,1388673.21,1360867.18,1361675.07,1433502.76,1296396.52,1218286.13,1223277.82,1132229.58,1118731.11,1076873.02,1092288.35,1081874.03,1054321.76,1078708,1084975.33,1108968.89,1153981.71,1158755.64,1163714.23,1166741.54,1170446.26,1183055.16,1178143.49,1165895.21,1167227.35,1154111.78,1146861.14,1113362.13,1067707.02,1035018.49,1015033.95,1005179.92,985333.06,959501.25,929242.4,900514.57,886804.09,850303.98,809609.86,768997.51,734290.44,703358.15,666049.18,629683.66,583463.32,557995.98,537753.17,497975.53,455622.21,427746.5,404189.97,378627.5,348398.91,318934.72,285751.81,250089.42,228132.54,204689.41,173822.69,145075.62,124953,106056.65,86590.92,69226.52,54647,42755.5,32375.58,23600.28,17686.57,13088.48,9351.49,6438.88,4298.83,2978.75,2016.95,1334.7,2494.7
